preseason_rank,player_name,season,past_season,player_age,team,team_qb,team_qb_season,team_qb_age,teammate,teammate_season,teammate_age,player_display_name,fantasy_points_ppr_pg,Previous_player_display_name,Previous_season,Previous_carries_pg,Previous_rushing_yards_pg,Previous_rushing_tds_pg,Previous_rushing_fumbles_pg,Previous_rushing_fumbles_lost_pg,Previous_rushing_first_downs_pg,Previous_rushing_2pt_conversions_pg,Previous_rushing_10_pg,Previous_rushing_12_pg,Previous_rushing_20_pg,Previous_rushing_40_pg,Previous_rushing_epa_pg,Previous_receptions_pg,Previous_targets_pg,Previous_receiving_yards_pg,Previous_receiving_tds_pg,Previous_receiving_fumbles_pg,Previous_receiving_fumbles_lost_pg,Previous_receiving_air_yards_pg,Previous_receiving_yards_after_catch_pg,Previous_receiving_first_downs_pg,Previous_receiving_2pt_conversions_pg,Previous_receiving_10_pg,Previous_receiving_16_pg,Previous_receiving_20_pg,Previous_receiving_40_pg,Previous_air_yards_share_pg,Previous_wopr_pg,Previous_special_teams_tds_pg,Previous_punt_returns_pg,Previous_punt_return_yards_pg,Previous_kickoff_returns_pg,Previous_kickoff_return_yards_pg,Previous_fantasy_points_ppr_pg,Previous_games_played,QB_player_display_name,QB_season,QB_completions_pg,QB_attempts_pg,QB_passing_yards_pg,QB_passing_tds_pg,QB_passing_interceptions_pg,QB_sacks_suffered_pg,QB_sack_yards_lost_pg,QB_sack_fumbles_pg,QB_sack_fumbles_lost_pg,QB_passing_air_yards_pg,QB_passing_yards_after_catch_pg,QB_passing_first_downs_pg,QB_passing_2pt_conversions_pg,QB_passing_10_pg,QB_passing_16_pg,QB_passing_20_pg,QB_passing_40_pg,QB_passing_epa_pg,QB_passing_cpoe_pg,QB_fantasy_points_ppr_pg,QB_games_played,Teammate_player_display_name,Teammate_season,Teammate_carries_pg,Teammate_rushing_yards_pg,Teammate_rushing_tds_pg,Teammate_rushing_fumbles_pg,Teammate_rushing_fumbles_lost_pg,Teammate_rushing_first_downs_pg,Teammate_rushing_2pt_conversions_pg,Teammate_rushing_10_pg,Teammate_rushing_12_pg,Teammate_rushing_20_pg,Teammate_rushing_40_pg,Teammate_rushing_epa_pg,Teammate_receptions_pg,Teammate_targets_pg,Teammate_receiving_yards_pg,Teammate_receiving_tds_pg,Teammate_receiving_fumbles_pg,Teammate_receiving_fumbles_lost_pg,Teammate_receiving_air_yards_pg,Teammate_receiving_yards_after_catch_pg,Teammate_receiving_first_downs_pg,Teammate_receiving_2pt_conversions_pg,Teammate_receiving_10_pg,Teammate_receiving_16_pg,Teammate_receiving_20_pg,Teammate_receiving_40_pg,Teammate_air_yards_share_pg,Teammate_wopr_pg,Teammate_special_teams_tds_pg,Teammate_punt_returns_pg,Teammate_punt_return_yards_pg,Teammate_kickoff_returns_pg,Teammate_kickoff_return_yards_pg,Teammate_fantasy_points_ppr_pg,Teammate_games_played
21,Michael Pittman,2024,2023,26,IND,Anthony Richardson,2023,22,Josh Downs,2023,23,Michael Pittman,10.3625,Michael Pittman,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8125,9.75,72.0,0.25,0.0625,0.0,76.6875,32.0625,3.3125,0.125,2.625,0.9375,0.625,0.1875,0.326680705261295,0.6847989039705539,0.0,0.0,0.0,0.0,0.3125,15.7625,16.0,Anthony Richardson,2023,12.5,21.0,144.25,0.75,0.25,1.75,-7.25,0.25,0.0,169.0,74.25,7.75,0.5,5.0,2.75,2.25,0.0,1.6734478217680282,-5.170242844717468,18.17,4,Josh Downs,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.764705882352941,45.35294117647059,0.1176470588235294,0.0,0.0,41.588235294117645,21.823529411764707,1.7647058823529411,0.0,1.6470588235294117,0.7058823529411765,0.5882352941176471,0.1176470588235294,0.1652778160580375,0.3756838189287929,0.0,0.3529411764705882,3.7058823529411766,0.1176470588235294,1.411764705882353,9.241176470588234,17
22,Brandon Aiyuk,2024,2023,26,SF,Brock Purdy,2023,24,Deebo Samuel,2023,28,Brandon Aiyuk,8.914285714285715,Brandon Aiyuk,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,6.5625,83.875,0.4375,0.0625,0.0625,91.6875,22.625,3.8125,0.0,3.625,2.3125,1.75,0.1875,0.3916653061633369,0.6426467579354657,0.0,0.0,0.0,0.0,0.0,15.575,16.0,Brock Purdy,2023,19.25,27.75,267.5,1.9375,0.6875,1.75,-9.5625,0.25,0.125,227.25,127.125,12.0,0.0,10.4375,6.25,4.5,0.875,8.984597410595963,5.78861855594451,18.475,16,Deebo Samuel,2023,2.466666666666667,15.0,0.3333333333333333,0.0,0.0,0.8666666666666667,0.0,0.7333333333333333,0.4,0.0666666666666666,0.0,0.6862872784773963,4.0,5.933333333333334,59.46666666666667,0.4666666666666667,0.0666666666666666,0.0,39.06666666666667,35.13333333333333,2.2666666666666666,0.0,2.1333333333333333,1.2666666666666666,1.0,0.4,0.1589401541981512,0.4197850668186059,0.0,0.0,0.0,0.4,10.266666666666667,16.246666666666666,15
23,Amari Cooper,2024,2023,30,CLE,Deshaun Watson,2023,28,Jerry Jeudy,2023,25,Amari Cooper,9.43846153846154,Amari Cooper,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,8.533333333333333,83.33333333333333,0.3333333333333333,0.1333333333333333,0.0666666666666666,122.26666666666668,18.066666666666663,3.333333333333333,0.0666666666666666,3.1333333333333333,2.0,1.4,0.5333333333333333,0.3906718583138012,0.6285257300186733,0.0,0.0,0.0,0.0,0.0,15.133333333333333,15.0,Deshaun Watson,2023,17.5,28.5,185.83333333333331,1.1666666666666667,0.6666666666666666,2.833333333333333,-14.166666666666666,0.5,0.1666666666666666,265.5,83.16666666666667,8.666666666666666,0.0,7.5,3.5,2.0,0.5,-3.1583603001163394,-6.044020802490016,14.466666666666669,6,Jerry Jeudy,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,5.4375,47.375,0.125,0.0625,0.0,69.3125,20.1875,1.75,0.0,1.8125,1.1875,0.625,0.3125,0.3355567336612018,0.5331052013796223,0.0,0.0,0.0,0.0,0.0,8.8625,16
24,Tee Higgins,2024,2023,25,CIN,Joe Burrow,2023,27,Ja'Marr Chase,2023,24,Tee Higgins,18.508333333333336,Tee Higgins,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.333333333333333,54.66666666666666,0.4166666666666667,0.0,0.0,81.08333333333333,19.58333333333333,2.75,0.0,2.5,1.0833333333333333,0.6666666666666666,0.1666666666666666,0.3563815610419183,0.5131529244959074,0.0,0.0,0.0,0.0,0.0,11.466666666666669,12.0,Joe Burrow,2023,24.4,36.5,230.9,1.5,0.6,2.4,-18.0,0.2,0.1,234.7,123.9,11.5,0.0,8.5,3.3,2.1,0.4,0.6095037059046859,1.0097979794640373,14.716,10,Ja'Marr Chase,2023,0.1875,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3689889289671555,6.25,9.0625,76.0,0.4375,0.0625,0.0,78.375,33.8125,3.9375,0.0,3.0,1.375,0.875,0.25,0.3455596278015732,0.6326101564954807,0.0,0.0,0.0,0.0,0.0,16.42,16
25,Christian Kirk,2024,2023,27,JAX,Trevor Lawrence,2023,24,Zay Jones,2023,28,Christian Kirk,8.8625,Christian Kirk,2023.0,0.0833333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5953392207156867,4.75,7.083333333333333,65.58333333333333,0.25,0.1666666666666666,0.1666666666666666,70.16666666666667,20.58333333333333,2.833333333333333,0.0,2.4166666666666665,1.5833333333333333,1.0833333333333333,0.25,0.2851164219194921,0.5164793274362052,0.0,0.1666666666666666,2.25,0.0,0.0,12.521666666666668,12.0,Trevor Lawrence,2023,23.125,35.25,251.0,1.3125,0.875,2.1875,-14.0,0.5,0.3125,288.3125,111.125,11.1875,0.0625,9.875,4.625,3.0625,0.5625,-0.0039803839832698,1.3847897301253476,16.40875,16,Zay Jones,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7777777777777777,7.111111111111111,35.666666666666664,0.2222222222222222,0.0,0.0,96.77777777777776,5.666666666666667,1.5555555555555556,0.0,1.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.2665155707148867,0.4550893685230872,0.0,0.0,0.0,0.0,0.0,8.677777777777777,9
26,Zay Flowers,2024,2023,24,BAL,Lamar Jackson,2023,27,Rashod Bateman,2023,25,Zay Flowers,12.323529411764708,Zay Flowers,2023.0,0.5,3.5,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.6151593985435154,4.8125,6.75,53.625,0.3125,0.0,0.0,57.5625,24.1875,2.5625,0.0625,1.9375,1.125,0.75,0.25,0.239016147140456,0.5254818462416254,0.0,0.0,0.0,0.0,0.0,12.9,16.0,Lamar Jackson,2023,19.1875,28.5625,229.875,1.5,0.4375,2.3125,-13.625,0.375,0.25,240.0,109.3125,10.4375,0.0625,9.375,4.6875,3.1875,0.5625,3.691974271875395,4.681355409848,20.70125,16,Rashod Bateman,2023,0.0666666666666666,1.2,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,2.5212486889213324,2.1333333333333333,3.733333333333333,24.466666666666665,0.0666666666666666,0.0,0.0,54.06666666666667,3.933333333333333,1.3333333333333333,0.0,1.1333333333333333,0.4,0.1333333333333333,0.0,0.2208288344134114,0.3581059781661421,0.0,0.0,0.0,0.0,0.0,5.1,15
27,Tank Dell,2024,2023,25,HOU,C.J. Stroud,2023,22,Nico Collins,2023,25,Tank Dell,10.0,Tank Dell,2023.0,1.1,5.1,0.0,0.0,0.0,0.3,0.0,0.3,0.2,0.0,0.0,-0.0259003710622588,4.7,7.5,70.9,0.7,0.0,0.0,107.0,15.2,3.4,0.0,2.8,1.9,1.0,0.3,0.3009282389259216,0.526184763790454,0.0,1.1,10.0,0.2,4.4,16.5,10.0,C.J. Stroud,2023,21.266666666666666,33.266666666666666,273.8666666666667,1.5333333333333334,0.3333333333333333,2.533333333333333,-22.066666666666663,0.4,0.2,298.7333333333333,117.46666666666668,12.533333333333331,0.0,10.666666666666666,6.266666666666667,4.4,0.6,4.1323448407139045,-0.5794405652635369,18.401333333333334,15,Nico Collins,2023,0.0666666666666666,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455071428325027,5.333333333333333,7.266666666666667,86.46666666666667,0.5333333333333333,0.0666666666666666,0.0,79.06666666666666,36.6,3.533333333333333,0.0666666666666666,3.2,2.066666666666667,1.6666666666666667,0.3333333333333333,0.2874187465453107,0.5420581589425651,0.0,0.0,0.0,0.0,0.0,17.36,15
28,George Pickens,2024,2023,23,PIT,Russell Wilson,2023,35,Van Jefferson,2023,26,George Pickens,11.742857142857144,George Pickens,2023.0,0.1764705882352941,1.0588235294117647,0.0,0.0,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.2424758789517606,3.7058823529411766,6.235294117647059,67.05882352941177,0.2941176470588235,0.1764705882352941,0.0,84.0,22.823529411764707,2.4705882352941178,0.0,2.4705882352941178,1.588235294117647,1.2941176470588236,0.3529411764705882,0.3771673082713783,0.6012673467928469,0.0,0.0,0.0,0.0588235294117647,0.4117647058823529,12.282352941176471,17.0,Russell Wilson,2023,19.8,29.8,204.66666666666663,1.7333333333333334,0.5333333333333333,3.0,-17.2,0.4666666666666667,0.2666666666666666,212.6,115.66666666666669,9.0,0.1333333333333333,7.6,3.8666666666666663,2.4,0.6666666666666666,-1.0118131682779337,4.47618180849135,17.12666666666667,15,Van Jefferson,2023,0.0714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1758918249979615,1.4285714285714286,3.071428571428572,14.928571428571429,0.0,0.0,0.0,49.0,1.7857142857142858,0.7142857142857143,0.0,0.5714285714285714,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.1817439724644353,0.2694853898528936,0.0,0.0,0.0,0.0,0.0,2.95,14
29,Keenan Allen,2024,2023,32,CHI,Tyson Bagent,2023,24,DJ Moore,2023,27,Keenan Allen,12.293333333333331,Keenan Allen,2023.0,0.1538461538461538,0.4615384615384615,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.1539511757437139,8.307692307692308,11.538461538461538,95.6153846153846,0.5384615384615384,0.1538461538461538,0.0769230769230769,111.6923076923077,30.46153846153846,4.384615384615385,0.0,3.615384615384616,1.7692307692307692,1.4615384615384617,0.0769230769230769,0.4063307396551108,0.7553147340159853,0.0,0.0,0.0,0.0,0.0,21.450769230769232,13.0,Tyson Bagent,2023,18.8,28.6,171.8,0.6,1.2,1.0,-7.0,0.4,0.4,162.8,99.6,9.6,0.0,7.2,2.8,0.6,0.2,-5.27294945841558,-1.629309379684009,10.652,5,DJ Moore,2023,0.2352941176470588,1.2352941176470589,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,-0.8061239316884894,5.647058823529412,8.0,80.23529411764706,0.4705882352941176,0.0588235294117647,0.0588235294117647,86.82352941176471,31.705882352941178,3.764705882352941,0.0,3.117647058823529,1.8823529411764703,1.4705882352941178,0.1176470588235294,0.4013848244571994,0.7232622130457466,0.0,0.0,0.0,0.0,0.0,16.852941176470587,17
30,Rashee Rice,2024,2023,24,KC,Patrick Mahomes,2023,28,Marquise Brown,2023,27,Rashee Rice,16.225,Rashee Rice,2023.0,0.0625,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2021301239728928,4.9375,6.375,58.625,0.4375,0.125,0.0625,30.6875,40.875,2.75,0.0,2.25,1.0625,0.625,0.0625,0.1415857028666832,0.3705441736598596,0.0,0.0,0.0,0.0,0.0,13.28125,16.0,Patrick Mahomes,2023,25.0625,37.3125,261.4375,1.6875,0.875,1.6875,-11.625,0.25,0.1875,242.0625,159.6875,12.875,0.0,9.875,4.75,3.125,0.5,3.185094730646125,2.759961786133857,17.51375,16,Marquise Brown,2023,0.1538461538461538,1.7692307692307692,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.4253712579375133,3.923076923076923,7.769230769230769,44.15384615384615,0.3076923076923077,0.0,0.0,91.23076923076924,12.615384615384617,2.4615384615384617,0.0,2.0,0.9230769230769232,0.6153846153846154,0.0769230769230769,0.363874000608918,0.6329733036647377,0.0,0.0,0.0,0.0,0.0,10.361538461538462,13
31,Jayden Reed,2024,2023,24,GB,Jordan Love,2023,25,Christian Watson,2023,25,Jayden Reed,11.588235294117649,Jayden Reed,2023.0,0.6875,7.4375,0.125,0.0,0.0,0.375,0.0,0.375,0.375,0.1875,0.0,0.9068854880373924,4.0,5.875,49.5625,0.5,0.0,0.0,60.625,20.9375,2.0,0.0625,1.8125,1.0625,0.8125,0.1875,0.2008226145173692,0.4056284682625554,0.0,0.6875,5.875,0.0,0.0,13.575,16.0,Jordan Love,2023,21.88235294117647,34.05882352941177,244.64705882352945,1.8823529411764703,0.6470588235294118,1.7647058823529411,-14.235294117647058,0.2352941176470588,0.0588235294117647,288.05882352941177,112.82352941176472,12.294117647058824,0.1176470588235294,9.529411764705882,5.0,3.235294117647059,0.4117647058823529,5.177857910780232,1.1037504065329824,18.76823529411765,17,Christian Watson,2023,0.4444444444444444,1.2222222222222223,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,-0.5069148195519423,3.111111111111111,5.888888888888889,46.888888888888886,0.5555555555555556,0.0,0.0,90.77777777777776,11.666666666666666,2.2222222222222223,0.0,1.5555555555555556,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.3310540065686459,0.4951052890527976,0.0,0.0,0.0,0.0,0.0,11.255555555555556,9
32,Chris Godwin,2024,2023,28,TB,Baker Mayfield,2023,29,Mike Evans,2023,31,Chris Godwin,19.685714285714287,Chris Godwin,2023.0,0.2352941176470588,2.235294117647059,0.0588235294117647,0.0,0.0,0.1764705882352941,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0,0.8288419227465056,4.882352941176471,7.647058823529412,60.23529411764706,0.1176470588235294,0.0,0.0,69.41176470588235,22.11764705882353,3.117647058823529,0.0588235294117647,2.5294117647058822,1.3529411764705883,0.8235294117647058,0.1176470588235294,0.2547188522927724,0.5371074613810886,0.0,0.0,0.0,0.0,0.0,12.305882352941175,17.0,Baker Mayfield,2023,21.41176470588235,33.294117647058826,237.8823529411765,1.6470588235294117,0.5882352941176471,2.3529411764705883,-13.647058823529411,0.2941176470588235,0.1764705882352941,284.94117647058823,113.3529411764706,11.058823529411764,0.1176470588235294,8.529411764705882,5.0588235294117645,3.5294117647058822,0.7058823529411765,2.9308928529946967,0.3112095405958654,16.121176470588235,17,Mike Evans,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647058823529412,8.0,73.82352941176471,0.7647058823529411,0.0,0.0,112.11764705882354,18.94117647058824,3.176470588235294,0.0,2.7058823529411766,1.8235294117647056,1.1764705882352942,0.3529411764705882,0.3914635502733632,0.6518731712377814,0.0,0.0,0.0,0.0,0.0,16.61764705882353,17
33,Terry McLaurin,2024,2023,27,WAS,Marcus Mariota,2023,30,Jahan Dotson,2023,24,Terry McLaurin,15.75294117647059,Terry McLaurin,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647058823529412,7.764705882352941,58.94117647058823,0.2352941176470588,0.0,0.0,89.05882352941177,20.58823529411765,2.764705882352941,0.0,2.411764705882353,1.2941176470588236,0.8823529411764706,0.1176470588235294,0.3172806826728958,0.5644882113165578,0.0,0.0,0.0,0.0,0.0,11.952941176470588,17.0,Marcus Mariota,2023,7.5,11.5,82.0,0.5,0.5,1.5,-5.5,0.5,0.5,89.0,36.0,5.0,0.0,4.5,1.5,0.5,0.0,-2.5550479321821564,-1.325395479798317,5.88,2,Jahan Dotson,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,4.882352941176471,30.47058823529412,0.2352941176470588,0.0,0.0,45.1764705882353,6.764705882352941,1.588235294117647,0.0,1.411764705882353,0.4117647058823529,0.2941176470588235,0.0,0.1551611461404423,0.3129262683831932,0.0,0.0,0.0,0.0,0.0,7.341176470588235,17
34,Calvin Ridley,2024,2023,29,TEN,Will Levis,2023,25,DeAndre Hopkins,2023,32,Calvin Ridley,11.71764705882353,Calvin Ridley,2023.0,0.5294117647058824,1.3529411764705883,0.0,0.0,0.0,0.1764705882352941,0.0,0.1764705882352941,0.0588235294117647,0.0,0.0,-0.4914422895914564,4.470588235294118,8.0,59.76470588235294,0.4705882352941176,0.0588235294117647,0.0,104.17647058823528,11.411764705882351,2.8823529411764706,0.0588235294117647,2.5294117647058822,1.3529411764705883,1.0,0.1176470588235294,0.3584107280340622,0.5888272728582755,0.0,0.0,0.0,0.0,0.0,13.523529411764706,17.0,Will Levis,2023,16.555555555555557,28.33333333333333,200.88888888888889,0.8888888888888888,0.4444444444444444,3.111111111111111,-20.55555555555556,0.5555555555555556,0.2222222222222222,298.6666666666667,82.88888888888889,9.0,0.1111111111111111,7.888888888888889,4.777777777777778,3.555555555555556,0.5555555555555556,-1.4259434266234354,-0.9152967482196956,11.335555555555556,9,DeAndre Hopkins,2023,0.1176470588235294,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1335085180180613,4.411764705882353,8.058823529411764,62.1764705882353,0.4117647058823529,0.0,0.0,113.76470588235294,13.117647058823527,2.823529411764706,0.0,2.411764705882353,1.588235294117647,0.8823529411764706,0.2352941176470588,0.4114649267400119,0.7119179977143635,0.0,0.0,0.0,0.0,0.0,13.152941176470588,17
35,Marquise Brown,2024,2023,27,KC,Patrick Mahomes,2023,28,Rashee Rice,2023,24,Marquise Brown,9.05,Marquise Brown,2023.0,0.1538461538461538,1.7692307692307692,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.4253712579375133,3.923076923076923,7.769230769230769,44.15384615384615,0.3076923076923077,0.0,0.0,91.23076923076924,12.615384615384617,2.4615384615384617,0.0,2.0,0.9230769230769232,0.6153846153846154,0.0769230769230769,0.363874000608918,0.6329733036647377,0.0,0.0,0.0,0.0,0.0,10.361538461538462,13.0,Patrick Mahomes,2023,25.0625,37.3125,261.4375,1.6875,0.875,1.6875,-11.625,0.25,0.1875,242.0625,159.6875,12.875,0.0,9.875,4.75,3.125,0.5,3.185094730646125,2.759961786133857,17.51375,16,Rashee Rice,2023,0.0625,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2021301239728928,4.9375,6.375,58.625,0.4375,0.125,0.0625,30.6875,40.875,2.75,0.0,2.25,1.0625,0.625,0.0625,0.1415857028666832,0.3705441736598596,0.0,0.0,0.0,0.0,0.0,13.28125,16
36,Christian Watson,2024,2023,25,GB,Jordan Love,2023,25,Jayden Reed,2023,24,Christian Watson,7.521428571428571,Christian Watson,2023.0,0.4444444444444444,1.2222222222222223,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,-0.5069148195519423,3.111111111111111,5.888888888888889,46.888888888888886,0.5555555555555556,0.0,0.0,90.77777777777776,11.666666666666666,2.2222222222222223,0.0,1.5555555555555556,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.3310540065686459,0.4951052890527976,0.0,0.0,0.0,0.0,0.0,11.255555555555556,9.0,Jordan Love,2023,21.88235294117647,34.05882352941177,244.64705882352945,1.8823529411764703,0.6470588235294118,1.7647058823529411,-14.235294117647058,0.2352941176470588,0.0588235294117647,288.05882352941177,112.82352941176472,12.294117647058824,0.1176470588235294,9.529411764705882,5.0,3.235294117647059,0.4117647058823529,5.177857910780232,1.1037504065329824,18.76823529411765,17,Jayden Reed,2023,0.6875,7.4375,0.125,0.0,0.0,0.375,0.0,0.375,0.375,0.1875,0.0,0.9068854880373924,4.0,5.875,49.5625,0.5,0.0,0.0,60.625,20.9375,2.0,0.0625,1.8125,1.0625,0.8125,0.1875,0.2008226145173692,0.4056284682625554,0.0,0.6875,5.875,0.0,0.0,13.575,16
37,Jaxon Smith-Njigba,2024,2023,22,SEA,Geno Smith,2023,34,DK Metcalf,2023,26,Jaxon Smith-Njigba,14.882352941176473,Jaxon Smith-Njigba,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7058823529411766,5.470588235294118,36.94117647058823,0.2352941176470588,0.0,0.0,33.47058823529412,21.529411764705884,1.7058823529411764,0.0,1.588235294117647,0.7058823529411765,0.4117647058823529,0.0,0.1389918144750125,0.3602869517567194,0.0,0.0,0.0,0.0,0.0,8.811764705882354,17.0,Geno Smith,2023,21.53333333333333,33.266666666666666,241.6,1.3333333333333333,0.6,2.066666666666667,-15.4,0.2666666666666666,0.1333333333333333,233.33333333333331,114.26666666666668,11.266666666666667,0.1333333333333333,9.466666666666669,4.933333333333334,3.066666666666667,0.3333333333333333,2.3031024342782773,1.8974714348044623,15.150666666666666,15,DK Metcalf,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125,7.4375,69.625,0.5,0.0,0.0,95.5625,22.9375,3.25,0.0,2.6875,1.75,1.1875,0.25,0.3876736135151749,0.6088820025155829,0.0,0.0,0.0,0.0,0.0,14.0875,16
38,Diontae Johnson,2024,2023,28,CAR,Bryce Young,2023,23,Adam Thielen,2023,34,Diontae Johnson,8.100000000000001,Diontae Johnson,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923076923076923,6.6923076923076925,55.15384615384615,0.3846153846153846,0.0769230769230769,0.0,85.07692307692308,20.07692307692308,2.8461538461538463,0.0,2.076923076923077,1.1538461538461535,0.7692307692307693,0.1538461538461538,0.4143119578073131,0.6434179682788561,0.0,0.0,0.0,0.0,0.0,11.746153846153844,13.0,Bryce Young,2023,19.6875,32.9375,179.8125,0.6875,0.625,3.875,-29.8125,0.5625,0.375,250.5625,81.25,8.3125,0.0625,6.8125,3.0,1.625,0.25,-9.954590117171076,-1.2513310972330436,9.77375,16,Adam Thielen,2023,0.0588235294117647,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364210255909711,6.0588235294117645,8.058823529411764,59.64705882352941,0.2352941176470588,0.1176470588235294,0.0,62.23529411764706,20.0,3.294117647058824,0.0588235294117647,2.3529411764705883,1.0,0.5294117647058824,0.0,0.2370906344346941,0.5475503814289567,0.0,0.0,0.0,0.0,0.0,13.588235294117649,17
39,Romeo Doubs,2024,2023,24,GB,Jordan Love,2023,25,Jayden Reed,2023,24,Romeo Doubs,10.16153846153846,Romeo Doubs,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4705882352941178,5.647058823529412,39.64705882352941,0.4705882352941176,0.0588235294117647,0.0,66.23529411764706,7.882352941176471,2.411764705882353,0.0,1.8235294117647056,0.7058823529411765,0.4117647058823529,0.0,0.218888805974364,0.4040381715331813,0.0,0.0,0.0,0.0,0.0,10.258823529411766,17.0,Jordan Love,2023,21.88235294117647,34.05882352941177,244.64705882352945,1.8823529411764703,0.6470588235294118,1.7647058823529411,-14.235294117647058,0.2352941176470588,0.0588235294117647,288.05882352941177,112.82352941176472,12.294117647058824,0.1176470588235294,9.529411764705882,5.0,3.235294117647059,0.4117647058823529,5.177857910780232,1.1037504065329824,18.76823529411765,17,Jayden Reed,2023,0.6875,7.4375,0.125,0.0,0.0,0.375,0.0,0.375,0.375,0.1875,0.0,0.9068854880373924,4.0,5.875,49.5625,0.5,0.0,0.0,60.625,20.9375,2.0,0.0625,1.8125,1.0625,0.8125,0.1875,0.2008226145173692,0.4056284682625554,0.0,0.6875,5.875,0.0,0.0,13.575,16
